stock_code,stock_name,industry,source,review_priority,review_industry,review_note
688606,奥泰生物,医药生物,rule,0,医药生物,
688658,悦康药业,医药生物,rule,0,医药生物,
688767,博拓生物,医药生物,rule,0,医药生物,
000564,供销大集,商贸零售,rule,0,商贸零售,
600785,新华百货,商贸零售,rule,0,商贸零售,
601116,三江购物,商贸零售,rule,0,商贸零售,
601933,永辉超市,商贸零售,rule,0,商贸零售,
000901,航天科技,国防军工,rule,0,国防军工,
002025,航天电器,国防军工,rule,0,国防军工,
002389,航天彩虹,国防军工,rule,0,国防军工,
600118,中国卫星,国防军工,rule,0,国防军工,
600151,航天机电,国防军工,rule,0,国防军工,
600271,航天信息,国防军工,rule,0,国防军工,
600343,航天动力,国防军工,rule,0,国防军工,
600501,航天晨光,国防军工,rule,0,国防军工,
600855,航天长峰,国防军工,rule,0,国防军工,
601606,长城军工,国防军工,rule,0,国防军工,
688522,纳睿雷达,国防军工,rule,0,国防军工,
688523,航天环宇,国防军工,rule,0,国防军工,
688552,航天南湖,国防军工,rule,0,国防军工,
000683,博源化工,基础化工,rule,0,基础化工,
000830,鲁西化工,基础化工,rule,0,基础化工,
002064,华峰化学,基础化工,rule,0,基础化工,
002145,钛能化学,基础化工,rule,0,基础化工,
002226,江南化工,基础化工,rule,0,基础化工,
002469,三维化学,基础化工,rule,0,基础化工,
300261,雅本化学,基础化工,rule,0,基础化工,
300927,江天化学,基础化工,rule,0,基础化工,
301209,联合化学,基础化工,rule,0,基础化工,
301518,长华化学,基础化工,rule,0,基础化工,
600309,万华化学,基础化工,rule,0,基础化工,
600319,亚星化学,基础化工,rule,0,基础化工,
600328,中盐化工,基础化工,rule,0,基础化工,
600409,三友化工,基础化工,rule,0,基础化工,
600470,六国化工,基础化工,rule,0,基础化工,
600618,氯碱化工,基础化工,rule,0,基础化工,
600722,金牛化工,基础化工,rule,0,基础化工,
601117,中国化学,基础化工,rule,0,基础化工,
601568,北元化工,基础化工,rule,0,基础化工,
600202,哈空调,家用电器,rule,0,家用电器,
600261,阳光照明,家用电器,rule,0,家用电器,
603303,得邦照明,家用电器,rule,0,家用电器,
603515,欧普照明,家用电器,rule,0,家用电器,
000672,上峰水泥,建筑材料,rule,0,建筑材料,
000786,北新建材,建筑材料,rule,0,建筑材料,
600449,宁夏建材,建筑材料,rule,0,建筑材料,
600585,海螺水泥,建筑材料,rule,0,建筑材料,
600660,福耀玻璃,建筑材料,rule,0,建筑材料,
600801,华新建材,建筑材料,rule,0,建筑材料,
600802,福建水泥,建筑材料,rule,0,建筑材料,
600819,耀皮玻璃,建筑材料,rule,0,建筑材料,
300649,杭州园林,建筑装饰,rule,0,建筑装饰,
301098,金埔园林,建筑装饰,rule,0,建筑装饰,
600583,海油工程,建筑装饰,rule,0,建筑装饰,
603698,航天工程,建筑装饰,rule,0,建筑装饰,
605303,园林股份,建筑装饰,rule,0,建筑装饰,
000517,荣安地产,房地产,rule,0,房地产,
600159,大龙地产,房地产,rule,0,房地产,
600657,信达地产,房地产,rule,0,房地产,
600791,京能置业,房地产,rule,0,房地产,
603506,南都物业,房地产,rule,0,房地产,
000408,藏格矿业,有色金属,rule,0,有色金属,
000688,国城矿业,有色金属,rule,0,有色金属,
000737,北方铜业,有色金属,rule,0,有色金属,
000831,中国稀土,有色金属,rule,0,有色金属,
002155,湖南黄金,有色金属,rule,0,有色金属,
002460,赣锋锂业,有色金属,rule,0,有色金属,
002466,天齐锂业,有色金属,rule,0,有色金属,
002532,天山铝业,有色金属,rule,0,有色金属,
002578,闽发铝业,有色金属,rule,0,有色金属,
002716,湖南白银,有色金属,rule,0,有色金属,
002842,翔鹭钨业,有色金属,rule,0,有色金属,
600111,北方稀土,有色金属,rule,0,有色金属,
600219,南山铝业,有色金属,rule,0,有色金属,
600259,中稀有色,有色金属,rule,0,有色金属,
600301,华锡有色,有色金属,rule,0,有色金属,
600362,江西铜业,有色金属,rule,0,有色金属,
600489,中金黄金,有色金属,rule,0,有色金属,
600547,山东黄金,有色金属,rule,0,有色金属,
600549,厦门钨业,有色金属,rule,0,有色金属,
600711,盛屯矿业,有色金属,rule,0,有色金属,
600714,金瑞矿业,有色金属,rule,0,有色金属,
600916,中国黄金,有色金属,rule,0,有色金属,
600985,淮北矿业,有色金属,rule,0,有色金属,
600988,赤峰黄金,有色金属,rule,0,有色金属,
601020,华钰矿业,有色金属,rule,0,有色金属,
601069,西部黄金,有色金属,rule,0,有色金属,
601121,宝地矿业,有色金属,rule,0,有色金属,
601168,西部矿业,有色金属,rule,0,有色金属,
601212,白银有色,有色金属,rule,0,有色金属,
601600,中国铝业,有色金属,rule,0,有色金属,
601677,明泰铝业,有色金属,rule,0,有色金属,
601899,紫金矿业,有色金属,rule,0,有色金属,
603399,永杉锂业,有色金属,rule,0,有色金属,
603799,华友钴业,有色金属,rule,0,有色金属,
603993,洛阳钼业,有色金属,rule,0,有色金属,
000410,沈阳机床,机械设备,rule,0,机械设备,
000425,徐工机械,机械设备,rule,0,机械设备,
002196,方正电机,机械设备,rule,0,机械设备,
002884,凌霄泵业,机械设备,rule,0,机械设备,
300145,南方泵业,机械设备,rule,0,机械设备,
300718,长盛轴承,机械设备,rule,0,机械设备,
301161,唯万密封,机械设备,rule,0,机械设备,
600984,建设机械,机械设备,rule,0,机械设备,
601100,恒立液压,机械设备,rule,0,机械设备,
603677,奇精机械,机械设备,rule,0,机械设备,
603757,大元泵业,机械设备,rule,0,机械设备,
603988,中电电机,机械设备,rule,0,机械设备,
605389,长龄液压,机械设备,rule,0,机械设备,
000550,江铃汽车,汽车,rule,0,汽车,
000868,安凯客车,汽车,rule,0,汽车,
000980,众泰汽车,汽车,rule,0,汽车,
600066,宇通客车,汽车,rule,0,汽车,
600166,福田汽车,汽车,rule,0,汽车,
600335,国机汽车,汽车,rule,0,汽车,
600418,江淮汽车,汽车,rule,0,汽车,
600609,金杯汽车,汽车,rule,0,汽车,
600686,金龙汽车,汽车,rule,0,汽车,
600741,华域汽车,汽车,rule,0,汽车,
600960,渤海汽车,汽车,rule,0,汽车,
601058,赛轮轮胎,汽车,rule,0,汽车,
601279,英利汽车,汽车,rule,0,汽车,
601633,长城汽车,汽车,rule,0,汽车,
601966,玲珑轮胎,汽车,rule,0,汽车,
603982,泉峰汽车,汽车,rule,0,汽车,
000983,山西焦煤,煤炭,rule,0,煤炭,
601001,晋控煤业,煤炭,rule,0,煤炭,
601225,陕西煤业,煤炭,rule,0,煤炭,
001255,博菲电气,电力设备,rule,0,电力设备,
002169,智光电气,电力设备,rule,0,电力设备,
002358,森源电气,电力设备,rule,0,电力设备,
002364,中恒电气,电力设备,rule,0,电力设备,
300035,中科电气,电力设备,rule,0,电力设备,
300062,中能电气,电力设备,rule,0,电力设备,
300141,和顺电气,电力设备,rule,0,电力设备,
300304,云意电气,电力设备,rule,0,电力设备,
301031,中熔电气,电力设备,rule,0,电力设备,
301120,新特电气,电力设备,rule,0,电力设备,
600089,特变电工,电力设备,rule,0,电力设备,
600312,平高电气,电力设备,rule,0,电力设备,
600468,百利电气,电力设备,rule,0,电力设备,
600550,保变电气,电力设备,rule,0,电力设备,
600875,东方电气,电力设备,rule,0,电力设备,
600995,南网储能,电力设备,rule,0,电力设备,
601567,三星电气,电力设备,rule,0,电力设备,
601727,上海电气,电力设备,rule,0,电力设备,
603063,禾望电气,电力设备,rule,0,电力设备,
603355,莱克电气,电力设备,rule,0,电力设备,
603416,信捷电气,电力设备,rule,0,电力设备,
603606,东方电缆,电力设备,rule,0,电力设备,
605066,天正电气,电力设备,rule,0,电力设备,
688187,时代电气,电力设备,rule,0,电力设备,
688698,伟创电气,电力设备,rule,0,电力设备,
688776,国光电气,电力设备,rule,0,电力设备,
002008,大族激光,电子,rule,0,电子,
002052,同洲电子,电子,rule,0,电子,
002119,康强电子,电子,rule,0,电子,
002339,积成电子,电子,rule,0,电子,
002579,中京电子,电子,rule,0,电子,
002632,道明光学,电子,rule,0,电子,
003031,中瓷电子,电子,rule,0,电子,
300327,中颖电子,电子,rule,0,电子,
300456,赛微电子,电子,rule,0,电子,
300479,神思电子,电子,rule,0,电子,
300567,精测电子,电子,rule,0,电子,
300657,弘信电子,电子,rule,0,电子,
300666,江丰电子,电子,rule,0,电子,
300726,宏达电子,电子,rule,0,电子,
300747,锐科激光,电子,rule,0,电子,
300976,达瑞电子,电子,rule,0,电子,
301021,英诺激光,电子,rule,0,电子,
301099,雅创电子,电子,rule,0,电子,
301121,紫建电子,电子,rule,0,电子,
301123,奕东电子,电子,rule,0,电子,
301348,蓝箭电子,电子,rule,0,电子,
301389,隆扬电子,电子,rule,0,电子,
600071,凤凰光学,电子,rule,0,电子,
600203,福日电子,电子,rule,0,电子,
600237,铜峰电子,电子,rule,0,电子,
600353,旭光电子,电子,rule,0,电子,
600563,法拉电子,电子,rule,0,电子,
600570,恒生电子,电子,rule,0,电子,
600699,均胜电子,电子,rule,0,电子,
600877,电科芯片,电子,rule,0,电子,
600879,航天电子,电子,rule,0,电子,
601231,环旭电子,电子,rule,0,电子,
603286,日盈电子,电子,rule,0,电子,
603297,永新光学,电子,rule,0,电子,
603629,利通电子,电子,rule,0,电子,
605058,澳弘电子,电子,rule,0,电子,
605277,新亚电子,电子,rule,0,电子,
688103,国力电子,电子,rule,0,电子,
688127,蓝特光学,电子,rule,0,电子,
688183,生益电子,电子,rule,0,电子,
688188,柏楚电子,电子,rule,0,电子,
688206,概伦电子,电子,rule,0,电子,
688362,甬矽电子,电子,rule,0,电子,
688375,国博电子,电子,rule,0,电子,
688502,茂莱光学,电子,rule,0,电子,
688518,联赢激光,电子,rule,0,电子,
688533,上声电子,电子,rule,0,电子,
688699,明微电子,电子,rule,0,电子,
688798,艾为电子,电子,rule,0,电子,
000554,泰山石油,石油石化,rule,0,石油石化,
000703,恒逸石化,石油石化,rule,0,石油石化,
002493,荣盛石化,石油石化,rule,0,石油石化,
300164,通源石油,石油石化,rule,0,石油石化,
600028,中国石化,石油石化,rule,0,石油石化,
600346,恒力石化,石油石化,rule,0,石油石化,
600688,上海石化,石油石化,rule,0,石油石化,
601857,中国石油,石油石化,rule,0,石油石化,
603353,和顺石油,石油石化,rule,0,石油石化,
603619,中曼石油,石油石化,rule,0,石油石化,
000428,华天酒店,社会服务,rule,0,社会服务,
000544,中原环保,社会服务,rule,0,社会服务,
000598,兴蓉环境,社会服务,rule,0,社会服务,
000811,冰轮环境,社会服务,rule,0,社会服务,
000967,盈峰环境,社会服务,rule,0,社会服务,
000978,桂林旅游,社会服务,rule,0,社会服务,
001267,汇绿生态,社会服务,rule,0,社会服务,
002034,旺能环境,社会服务,rule,0,社会服务,
002059,云南旅游,社会服务,rule,0,社会服务,
002627,三峡旅游,社会服务,rule,0,社会服务,
002707,众信旅游,社会服务,rule,0,社会服务,
002858,力盛体育,社会服务,rule,0,社会服务,
002887,绿茵生态,社会服务,rule,0,社会服务,
003008,开普检测,社会服务,rule,0,社会服务,
300012,华测检测,社会服务,rule,0,社会服务,
300056,中创环保,社会服务,rule,0,社会服务,
300137,先河环保,社会服务,rule,0,社会服务,
300140,节能环境,社会服务,rule,0,社会服务,
300172,中电环保,社会服务,rule,0,社会服务,
300187,永清环保,社会服务,rule,0,社会服务,
300192,科德教育,社会服务,rule,0,社会服务,
300266,兴源环境,社会服务,rule,0,社会服务,
300355,蒙草生态,社会服务,rule,0,社会服务,
300579,数字认证,社会服务,rule,0,社会服务,
300651,金陵体育,社会服务,rule,0,社会服务,
300779,惠城环保,社会服务,rule,0,社会服务,
300854,中兰环保,社会服务,rule,0,社会服务,
300859,西域旅游,社会服务,rule,0,社会服务,
301018,申菱环境,社会服务,rule,0,社会服务,
301073,君亭酒店,社会服务,rule,0,社会服务,
301203,国泰环保,社会服务,rule,0,社会服务,
600008,首创环保,社会服务,rule,0,社会服务,
600054,黄山旅游,社会服务,rule,0,社会服务,
600258,首旅酒店,社会服务,rule,0,社会服务,
600323,瀚蓝环境,社会服务,rule,0,社会服务,
600388,龙净环保,社会服务,rule,0,社会服务,
600461,洪城环境,社会服务,rule,0,社会服务,
600526,菲达环保,社会服务,rule,0,社会服务,
600661,昂立教育,社会服务,rule,0,社会服务,
600749,西藏旅游,社会服务,rule,0,社会服务,
601200,上海环境,社会服务,rule,0,社会服务,
603165,荣晟环保,社会服务,rule,0,社会服务,
603177,德创环保,社会服务,rule,0,社会服务,
603568,伟明环保,社会服务,rule,0,社会服务,
603588,高能环境,社会服务,rule,0,社会服务,
603797,联泰环保,社会服务,rule,0,社会服务,
605069,正和生态,社会服务,rule,0,社会服务,
605098,行动教育,社会服务,rule,0,社会服务,
605299,舒华体育,社会服务,rule,0,社会服务,
000420,吉林化纤,纺织服饰,rule,0,纺织服饰,
000949,新乡化纤,纺织服饰,rule,0,纺织服饰,
002404,嘉欣丝绸,纺织服饰,rule,0,纺织服饰,
002563,森马服饰,纺织服饰,rule,0,纺织服饰,
600493,凤竹纺织,纺织服饰,rule,0,纺织服饰,
603365,水星家纺,纺织服饰,rule,0,纺织服饰,
002524,光正眼科,美容护理,rule,0,美容护理,
300015,爱尔眼科,美容护理,rule,0,美容护理,
301239,普瑞眼科,美容护理,rule,0,美容护理,
001339,智微智能,计算机,rule,0,计算机,
002031,巨轮智能,计算机,rule,0,计算机,
002097,山河智能,计算机,rule,0,计算机,
002178,延华智能,计算机,rule,0,计算机,
002313,日海智能,计算机,rule,0,计算机,
002380,科远智慧,计算机,rule,0,计算机,
002421,达实智能,计算机,rule,0,计算机,
002881,美格智能,计算机,rule,0,计算机,
002979,雷赛智能,计算机,rule,0,计算机,
300036,超图软件,计算机,rule,0,计算机,
300188,国投智能,计算机,rule,0,计算机,
300271,华宇软件,计算机,rule,0,计算机,
300339,润和软件,计算机,rule,0,计算机,
300450,先导智能,计算机,rule,0,计算机,
300486,东杰智能,计算机,rule,0,计算机,
300645,正元智慧,计算机,rule,0,计算机,
300663,科蓝软件,计算机,rule,0,计算机,
300670,大烨智能,计算机,rule,0,计算机,
300720,海川智能,计算机,rule,0,计算机,
300823,建科智能,计算机,rule,0,计算机,
300996,普联软件,计算机,rule,0,计算机,
301083,百胜智能,计算机,rule,0,计算机,
301112,信邦智能,计算机,rule,0,计算机,
301129,瑞纳智能,计算机,rule,0,计算机,
301603,乔锋智能,计算机,rule,0,计算机,
600536,中国软件,计算机,rule,0,计算机,
600545,卓郎智能,计算机,rule,0,计算机,
600783,鲁信创投,计算机,rule,0,计算机,
600845,宝信软件,计算机,rule,0,计算机,
601519,大智慧,计算机,rule,0,计算机,
601615,明阳智能,计算机,rule,0,计算机,
603011,合锻智能,计算机,rule,0,计算机,
603203,快克智能,计算机,rule,0,计算机,
603232,格尔软件,计算机,rule,0,计算机,
603383,顶点软件,计算机,rule,0,计算机,
603895,天永智能,计算机,rule,0,计算机,
688083,中望软件,计算机,rule,0,计算机,
688095,福昕软件,计算机,rule,0,计算机,
688232,新点软件,计算机,rule,0,计算机,
688306,均普智能,计算机,rule,0,计算机,
688529,豪森智能,计算机,rule,0,计算机,
688590,新致软件,计算机,rule,0,计算机,
001322,箭牌家居,轻工制造,rule,0,轻工制造,
002228,合兴包装,轻工制造,rule,0,轻工制造,
002791,坚朗五金,轻工制造,rule,0,轻工制造,
002969,嘉美包装,轻工制造,rule,0,轻工制造,
601968,宝钢包装,轻工制造,rule,0,轻工制造,
603221,爱丽家居,轻工制造,rule,0,轻工制造,
603326,我乐家居,轻工制造,rule,0,轻工制造,
603408,建霖家居,轻工制造,rule,0,轻工制造,
603709,中源家居,轻工制造,rule,0,轻工制造,
603801,志邦家居,轻工制造,rule,0,轻工制造,
603816,顾家家居,轻工制造,rule,0,轻工制造,
603818,曲美家居,轻工制造,rule,0,轻工制造,
603833,欧派家居,轻工制造,rule,0,轻工制造,
605500,森林包装,轻工制造,rule,0,轻工制造,
002115,三维通信,通信,rule,0,通信,
002465,海格通信,通信,rule,0,通信,
300136,信维通信,通信,rule,0,通信,
300394,天孚通信,通信,rule,0,通信,
600198,大唐电信,通信,rule,0,通信,
600345,长江通信,通信,rule,0,通信,
600498,烽火通信,通信,rule,0,通信,
600776,东方通信,通信,rule,0,通信,
601728,中国电信,通信,rule,0,通信,
601869,长飞光纤,通信,rule,0,通信,
603220,中贝通信,通信,rule,0,通信,
603236,移远通信,通信,rule,0,通信,
603322,超讯通信,通信,rule,0,通信,
603602,纵横通信,通信,rule,0,通信,
688618,三旺通信,通信,rule,0,通信,
688702,盛科通信,通信,rule,0,通信,
000708,中信特钢,钢铁,rule,0,钢铁,
600022,山东钢铁,钢铁,rule,0,钢铁,
600117,西宁特钢,钢铁,rule,0,钢铁,
600399,抚顺特钢,钢铁,rule,0,钢铁,
600507,方大特钢,钢铁,rule,0,钢铁,
600569,安阳钢铁,钢铁,rule,0,钢铁,
000001,平安银行,银行,rule,0,银行,
002807,江阴银行,银行,rule,0,银行,
002966,苏州银行,银行,rule,0,银行,
600000,浦发银行,银行,rule,0,银行,
600015,华夏银行,银行,rule,0,银行,
600016,民生银行,银行,rule,0,银行,
600036,招商银行,银行,rule,0,银行,
600908,无锡银行,银行,rule,0,银行,
600919,江苏银行,银行,rule,0,银行,
600926,杭州银行,银行,rule,0,银行,
600928,西安银行,银行,rule,0,银行,
601009,南京银行,银行,rule,0,银行,
601128,常熟银行,银行,rule,0,银行,
601166,兴业银行,银行,rule,0,银行,
601169,北京银行,银行,rule,0,银行,
601187,厦门银行,银行,rule,0,银行,
601229,上海银行,银行,rule,0,银行,
601288,农业银行,银行,rule,0,银行,
601328,交通银行,银行,rule,0,银行,
601398,工商银行,银行,rule,0,银行,
601577,长沙银行,银行,rule,0,银行,
601658,邮储银行,银行,rule,0,银行,
601665,齐鲁银行,银行,rule,0,银行,
601818,光大银行,银行,rule,0,银行,
601838,成都银行,银行,rule,0,银行,
601860,紫金银行,银行,rule,0,银行,
601939,建设银行,银行,rule,0,银行,
601963,重庆银行,银行,rule,0,银行,
601988,中国银行,银行,rule,0,银行,
601998,中信银行,银行,rule,0,银行,
001236,弘业期货,非银金融,rule,0,非银金融,
002926,华西证券,非银金融,rule,0,非银金融,
002945,华林证券,非银金融,rule,0,非银金融,
600030,中信证券,非银金融,rule,0,非银金融,
600109,国金证券,非银金融,rule,0,非银金融,
600369,西南证券,非银金融,rule,0,非银金融,
600816,建元信托,非银金融,rule,0,非银金融,
600918,中泰证券,非银金融,rule,0,非银金融,
600927,永安期货,非银金融,rule,0,非银金融,
600958,东方证券,非银金融,rule,0,非银金融,
600999,招商证券,非银金融,rule,0,非银金融,
601059,信达证券,非银金融,rule,0,非银金融,
601162,天风证券,非银金融,rule,0,非银金融,
601236,红塔证券,非银金融,rule,0,非银金融,
601336,新华保险,非银金融,rule,0,非银金融,
601688,华泰证券,非银金融,rule,0,非银金融,
601901,方正证券,非银金融,rule,0,非银金融,
000729,燕京啤酒,食品饮料,rule,0,食品饮料,
002124,天邦食品,食品饮料,rule,0,食品饮料,
002461,珠江啤酒,食品饮料,rule,0,食品饮料,
002956,西麦食品,食品饮料,rule,0,食品饮料,
003000,劲仔食品,食品饮料,rule,0,食品饮料,
300973,立高食品,食品饮料,rule,0,食品饮料,
600132,重庆啤酒,食品饮料,rule,0,食品饮料,
600305,恒顺醋业,食品饮料,rule,0,食品饮料,
600419,天润乳业,食品饮料,rule,0,食品饮料,
600573,惠泉啤酒,食品饮料,rule,0,食品饮料,
600597,光明乳业,食品饮料,rule,0,食品饮料,
600600,青岛啤酒,食品饮料,rule,0,食品饮料,
603057,紫燕食品,食品饮料,rule,0,食品饮料,
603170,宝立食品,食品饮料,rule,0,食品饮料,
603317,天味食品,食品饮料,rule,0,食品饮料,
603536,惠发食品,食品饮料,rule,0,食品饮料,
603696,安记食品,食品饮料,rule,0,食品饮料,
603697,有友食品,食品饮料,rule,0,食品饮料,
603968,醋化股份,食品饮料,rule,0,食品饮料,
605499,东鹏饮料,食品饮料,rule,0,食品饮料,
605567,春雪食品,食品饮料,rule,0,食品饮料,
002148,北纬科技,传媒,strategy,0,传媒,
002174,游族网络,传媒,strategy,0,传媒,
002292,奥飞娱乐,传媒,strategy,0,传媒,
002555,三七互娱,传媒,strategy,0,传媒,
002558,巨人网络,传媒,strategy,0,传媒,
002605,姚记科技,传媒,strategy,0,传媒,
002862,实丰文化,传媒,strategy,0,传媒,
002919,名臣健康,传媒,strategy,0,传媒,
300002,神州泰岳,传媒,strategy,0,传媒,
300113,顺网科技,传媒,strategy,0,传媒,
300148,天舟文化,传媒,strategy,0,传媒,
300299,富春股份,传媒,strategy,0,传媒,
300315,掌趣科技,传媒,strategy,0,传媒,
300494,盛天网络,传媒,strategy,0,传媒,
301011,华立科技,传媒,strategy,0,传媒,
600880,博瑞传播,传媒,strategy,0,传媒,
603258,电魂网络,传媒,strategy,0,传媒,
000735,罗 牛 山,农林牧渔,strategy,0,农林牧渔,
002311,海大集团,农林牧渔,strategy,0,农林牧渔,
002714,牧原股份,农林牧渔,strategy,0,农林牧渔,
002746,仙坛股份,农林牧渔,strategy,0,农林牧渔,
000818,航锦科技,基础化工,strategy,0,基础化工,
000902,新洋丰,基础化工,strategy,0,基础化工,
002096,易普力,基础化工,strategy,0,基础化工,
002312,川发龙蟒,基础化工,strategy,0,基础化工,
002407,多氟多,基础化工,strategy,0,基础化工,
300568,星源材质,基础化工,strategy,0,基础化工,
300777,中简科技,基础化工,strategy,0,基础化工,
300910,瑞丰新材,基础化工,strategy,0,基础化工,
600331,宏达股份,基础化工,strategy,0,基础化工,
601233,桐昆股份,基础化工,strategy,0,基础化工,
603650,彤程新材,基础化工,strategy,0,基础化工,
002821,凯莱英,医药生物,strategy,0,医药生物,
300003,乐普医疗,医药生物,strategy,0,医药生物,
300049,福瑞医科,医药生物,strategy,0,医药生物,
300633,开立医疗,医药生物,strategy,0,医药生物,
300888,稳健医疗,医药生物,strategy,0,医药生物,
600645,中源协和,医药生物,strategy,0,医药生物,
603127,昭衍新药,医药生物,strategy,0,医药生物,
002171,楚江新材,国防军工,strategy,0,国防军工,
300699,光威复材,国防军工,strategy,0,国防军工,
300762,上海瀚讯,国防军工,strategy,0,国防军工,
300775,三角防务,国防军工,strategy,0,国防军工,
300855,图南股份,国防军工,strategy,0,国防军工,
603308,应流股份,国防军工,strategy,0,国防军工,
000014,沙河股份,房地产,strategy,0,房地产,
000838,*ST发展,房地产,strategy,0,房地产,
000897,津滨发展,房地产,strategy,0,房地产,
000926,福星股份,房地产,strategy,0,房地产,
300947,德必集团,房地产,strategy,0,房地产,
600838,上海九百,房地产,strategy,0,房地产,
002248,华东数控,机械设备,strategy,0,机械设备,
002472,双环传动,机械设备,strategy,0,机械设备,
002957,科瑞技术,机械设备,strategy,0,机械设备,
600215,派斯林,机械设备,strategy,0,机械设备,
600560,金自天正,机械设备,strategy,0,机械设备,
603960,克来机电,机械设备,strategy,0,机械设备,
688084,晶品特装,机械设备,strategy,0,机械设备,
688090,瑞松科技,机械设备,strategy,0,机械设备,
688218,江苏北人,机械设备,strategy,0,机械设备,
688255,凯尔达,机械设备,strategy,0,机械设备,
600121,郑州煤电,煤炭,strategy,0,煤炭,
600403,大有能源,煤炭,strategy,0,煤炭,
600508,上海能源,煤炭,strategy,0,煤炭,
600546,山煤国际,煤炭,strategy,0,煤炭,
600740,山西焦化,煤炭,strategy,0,煤炭,
600758,辽宁能源,煤炭,strategy,0,煤炭,
600971,恒源煤电,煤炭,strategy,0,煤炭,
601101,昊华能源,煤炭,strategy,0,煤炭,
601666,平煤股份,煤炭,strategy,0,煤炭,
601699,潞安环能,煤炭,strategy,0,煤炭,
601918,新集能源,煤炭,strategy,0,煤炭,
300236,上海新阳,电子,strategy,0,电子,
300613,富瀚微,电子,strategy,0,电子,
301095,广立微,电子,strategy,0,电子,
605111,新洁能,电子,strategy,0,电子,
688001,华兴源创,电子,strategy,0,电子,
688002,睿创微纳,电子,strategy,0,电子,
688003,天准科技,电子,strategy,0,电子,
688006,杭可科技,电子,strategy,0,电子,
688007,光峰科技,电子,strategy,0,电子,
688009,中国通号,电子,strategy,0,电子,
688016,心脉医疗,电子,strategy,0,电子,
688017,绿的谐波,电子,strategy,0,电子,
688018,乐鑫科技,电子,strategy,0,电子,
688019,安集科技,电子,strategy,0,电子,
688021,奥福科技,电子,strategy,0,电子,
688022,ST瀚川,电子,strategy,0,电子,
688025,杰普特,电子,strategy,0,电子,
688029,南微医学,电子,strategy,0,电子,
688031,星环科技,电子,strategy,0,电子,
688032,禾迈股份,电子,strategy,0,电子,
688033,*ST天宜,电子,strategy,0,电子,
688037,芯源微,电子,strategy,0,电子,
688039,当虹科技,电子,strategy,0,电子,
688048,长光华芯,电子,strategy,0,电子,
688049,炬芯科技,电子,strategy,0,电子,
688050,爱博医疗,电子,strategy,0,电子,
688051,佳华科技,电子,strategy,0,电子,
688052,纳芯微,电子,strategy,0,电子,
688055,龙腾光电,电子,strategy,0,电子,
688056,莱伯泰科,电子,strategy,0,电子,
688058,宝兰德,电子,strategy,0,电子,
688063,派能科技,电子,strategy,0,电子,
688066,*ST航图,电子,strategy,0,电子,
688071,华依科技,电子,strategy,0,电子,
688076,ST诺泰,电子,strategy,0,电子,
688077,大地熊,电子,strategy,0,电子,
688078,龙软科技,电子,strategy,0,电子,
688089,嘉必优,电子,strategy,0,电子,
688091,上海谊众,电子,strategy,0,电子,
688093,世华科技,电子,strategy,0,电子,
688097,博众精工,电子,strategy,0,电子,
688099,晶晨股份,电子,strategy,0,电子,
688100,威胜信息,电子,strategy,0,电子,
688101,三达膜,电子,strategy,0,电子,
688102,斯瑞新材,电子,strategy,0,电子,
688105,诺唯赞,电子,strategy,0,电子,
688106,金宏气体,电子,strategy,0,电子,
688110,东芯股份,电子,strategy,0,电子,
688116,天奈科技,电子,strategy,0,电子,
688120,华海清科,电子,strategy,0,电子,
688122,西部超导,电子,strategy,0,电子,
688123,聚辰股份,电子,strategy,0,电子,
688128,中国电研,电子,strategy,0,电子,
688138,清溢光电,电子,strategy,0,电子,
688141,杰华特,电子,strategy,0,电子,
688146,中船特气,电子,strategy,0,电子,
688147,微导纳米,电子,strategy,0,电子,
688148,芳源股份,电子,strategy,0,电子,
688153,唯捷创芯,电子,strategy,0,电子,
688155,先惠技术,电子,strategy,0,电子,
688158,优刻得,电子,strategy,0,电子,
688160,步科股份,电子,strategy,0,电子,
688161,威高骨科,电子,strategy,0,电子,
688165,埃夫特,电子,strategy,0,电子,
688167,炬光科技,电子,strategy,0,电子,
688169,石头科技,电子,strategy,0,电子,
688172,燕东微,电子,strategy,0,电子,
688177,百奥泰,电子,strategy,0,电子,
688179,阿拉丁,电子,strategy,0,电子,
688182,灿勤科技,电子,strategy,0,电子,
688186,广大特材,电子,strategy,0,电子,
688190,云路股份,电子,strategy,0,电子,
688195,腾景科技,电子,strategy,0,电子,
688196,卓越新能,电子,strategy,0,电子,
688198,佰仁医疗,电子,strategy,0,电子,
688201,ST信安,电子,strategy,0,电子,
688205,德科立,电子,strategy,0,电子,
688208,道通科技,电子,strategy,0,电子,
688213,XD思特威,电子,strategy,0,电子,
688222,成都先导,电子,strategy,0,电子,
688225,亚信安全,电子,strategy,0,电子,
688228,开普云,电子,strategy,0,电子,
688233,神工股份,电子,strategy,0,电子,
688235,百济神州,电子,strategy,0,电子,
688248,南网科技,电子,strategy,0,电子,
688252,天德钰,电子,strategy,0,电子,
688257,新锐股份,电子,strategy,0,电子,
688259,创耀科技,电子,strategy,0,电子,
688261,东微半导,电子,strategy,0,电子,
688262,国芯科技,电子,strategy,0,电子,
688268,华特气体,电子,strategy,0,电子,
688270,ST臻镭,电子,strategy,0,电子,
688271,联影医疗,电子,strategy,0,电子,
688297,XD中无人,电子,strategy,0,电子,
688299,长阳科技,电子,strategy,0,电子,
